Ano,Mês,Dia,Data,Tema,Ação,Tipo,Explicação,Situação,Classificação,Link,,
2020,Junho,8,20/08/2020,Florestas,"Altera a Resolução 406, de 02 de fevereiro de 2009, que estabelece parâmetros técnicos a serem adotados na elaboração, apresentação, avaliação técnica e execução de Plano de Manejo Florestal Sustentável PMFS com fins madeireiros, para florestas nativas e suas formas de sucessão no bioma Amazônia.",Resolução,"RESOLUÇÃO nº 495, de 19 de AGOSTO de 2020","Prorroga o prazo da autorizações de exploração florestal (AUTEX) em regime de manejo florestal sustentável, cujo prazo de prorrogação se esgote a partir de 20 de março de 2020, poderão ser prorrogadas excepcionalmente, durante o período da pandemia do Coronavírus, por mais 12 meses, a partir da data do seu vencimento, mediante requerimento do interessado protocolizado no órgão ambiental competente.Considera também o  impacto negativo significativo na cadeia produtiva, pois ao segmento já é imposto o período proibitivo de corte que somado a este momento de atividades suspensas, acarreta maior prazo de atividades interrompidas, que levará a um período muito reduzido de exploração no ano de 2020;",Flexibilização,,,
2020,Junho,5,19/08/2020,Meio Ambiente,"Disciplina as diretrizes e procedimentos para a Avaliação do Risco de Extinção das Espécies da Fauna Brasileira, a utilização do Sistema de Avaliação do Risco de Extinção da Biodiversidade - SALVE, a política de dados e a publicação dos resultados",Instrução Normativa,"INSTRUÇÃO NORMATIVA nº 9/GABIN/ICMBIO, de 11 de AGOSTO de 2020"," Esta norma regulamenta o inciso XXI do artigo 2º do Anexo I do Decreto nº 10.234, de 11 de fevereiro de 2020",Regulação,,,
2020,Junho,4,18/08/2020,Meio Ambiente,"Fica instituído o Comitê Técnico de Acompanhamento da Recuperação Ambiental da Bacia Carbonífera de Santa Catarina - CT Bacia Carbonífera com a finalidade de supervisionar as ações relativas ao cumprimento da sentença judicial, no âmbito da Ação Civil Pública nº 93.8000533-4",Portaria,"Portaria nº 303, de 13 de AGOSTO de 2020","O CT Bacia Carbonífera  é uma resposta á uma ação judicial que preve a recuperação das Bacia Carbonífera por parte do governo federal.  O CT será integrado pelos representantes, titular e suplente, dos seguintes órgãos e entidades públicas: I - a Secretaria de Geologia, Mineração e Transformação Mineral - SGM, que o presidirá; II - a Agência Nacional de Mineração - ANM; e III - o Serviço Geológico do Brasil - CPRM. Art. 3º Serão convidados a participarem de reuniões específicas do CT Bacia Carbonífera, sem direito a voto, representantes, titulares e suplentes, dos seguintes Órgãos e Entidades: I - a Advocacia-Geral da União - AGU; II - o Ministério da Economia - ME; III - o Ministério do Meio Ambiente - MMA; e IV - o Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA. O ato é uma resposta à decisão judicial.",Resposta,,,
2020,Junho,29,18/08/2020,Meio Ambiente,Estabelece procedimentos do Instituto Chico Mendes de Conservação da Biodiversidade nos processos de licenciamento ambiental (Processo 02070.002575/2008-24),Instrução Normativa,INSTRUÇÃO NORMATIVA nº 10/GABIN/ICMBIO,"A instrução normativa considera as medidas posteriores a INSTRUÇÃO NORMATIVA nº 7, de 5 de NOVEMBRO de 2014. Entre elas o Decreto nº 10.234, de 11 de fevereiro de 2020 e  Instrução Normativa Conjunta ICMBio/Ibama nº 8, de 27 de setembro de 2019 e a Resolução nº 428, de 17 de dezembro de 2010, do Conselho Nacional do Meio Ambiente - Conama",Regulação,,,
2020,Junho,19,17/08/2020,Meio Ambiente,"Tornar sem efeito a Portaria nº 1876, de 17 de março de 2020, publicada no Diário Oficial da União nº 155, de 13 de agosto de 2020, seção 1, páginas 68-73.",Portaria,"Portaria nº 1.914, de 14 de AGOSTO de 2020","Exclui a sessão I, que versa sobre a instalação dos trabalhos. ",Neutro,,,
2020,Junho,19,17/08/2020,Meio Ambiente,"Modifica, na forma dos Anexos I e II desta Portaria, as fontes de recursos constantes e os identificadores de uso da Lei 13.978/2020, no que concerne aos Ministérios de Minas e Energia, da Saúde, do Meio Ambiente e da Defesa.",Portaria,"Portaria nº 19.033, de 11 de AGOSTO de 2020",Secretaria de recursos federal modifica a fonte de recursos do MMA,Neutro,,,
2020,Junho,19,14/08/2020,Agricultura,"Dispõe sobre a execução da modalidade ""Compra Institucional"", no âmbito do Programa de Aquisição de Alimentos da Agricultura Familiar - PAA.",Resolução,"RESOLUÇÃO nº 84, de 10 de AGOSTO de 2020","Regulamenta a chamada pública com dispensa do procedimento licitatório para compra institucional, pelo menos 30% (trinta por cento) deverão ser destinados à aquisição de produtos de agricultores familiares e suas organizações, empreendedores familiares rurais e demais beneficiários que se enquadrem na Lei nº 11.326, de 2006 , e que tenham a Declaração de Aptidão ao Pronaf - DAP. ",Regulação,,,
2020,Junho,18,14/08/2020,Ciência,Institui a Comissão de Desenvolvimento Integrado para o Centro Espacial de Alcântara e dispõe sobre o Programa de Desenvolvimento Integrado para o Centro Espacial de Alcântara.,Decreto,"DECRETO nº 10.458, de 13 de AGOSTO de 2020","Sem participação social (Quilombo), o comitê não tomará decisões fundiárias referentes a base pois suas competências são: Formular e propor o Programa de Desenvolvimento Integrado para o Centro Espacial de Alcântara - PDI-CEA;  promover a coordenação entre as iniciativas da administração pública federal relacionadas com o desenvolvimento do Centro Espacial de Alcântara - CEA, ressalvadas as atividades de interesse estratégico do Ministério da Defesa e as competências de outros órgãos e entidades, As questões patrimoniais e fundiárias de áreas sob responsabilidade do Ministério da Defesa. O Presidente da CDI-CEA,  poderá convidar representantes de outros órgãos e entidades, públicos ou privados, ou especialistas na matéria em discussão para participar de suas reuniões, sem direito a votos. Consta que o PLANO precisa conter minimante as necessidades de infraestrutura no Município de Alcântara, Estado do Maranhão, e no seu entorno, nas vertentes logística, urbana e socioambiental,",Regulação,,,
2020,Junho,17,14/08/2020,Ciência,"Aprova a Estrutura Regimental e o Quadro Demonstrativo dos Cargos em Comissão e das Funções de Confiança do Ministério da Ciência, Tecnologia e Inovações e remaneja e transforma cargos em comissão e funções de confiança.",Decreto,"DECRETO nº 10.463, de 14 de AGOSTO de 2020","Altera o regimento e o quadro de servidores, definindo as seguintes competências do MCTI: I- políticas nacionais de pesquisa científica e tecnológica e de incentivo à inovação;II - planejamento, coordenação, supervisão e controle das atividades de ciência, tecnologia e inovação; III - política de desenvolvimento de informática e automação; IV - política nacional de biossegurança; V - política espacial; VI - política nuclear; VII - controle da exportação de bens e serviços sensíveis; e VIII - articulação com os governos dos Estados, do Distrito Federal e dos Municípios, com a sociedade e com órgãos do Governo federal com vistas ao estabelecimento de diretrizes para as políticas nacionais de ciência, tecnologia e inovação.",Regulação,,,
2020,Junho,16,14/08/2020,Ciência,"Dispõe sobre a realização de Chamamento Público para a composição de duas Listas Tríplices para indicação, no âmbito do Ministério Agricultura, Pecuária e Abastecimento, de especialistas para a Comissão Técnica Nacional de Biossegurança - CTNBio",Portaria,"Portaria nº 252, de 12 de AGOSTO de 2020","Chamada para uma lista tríplice para a condição de especialista titular em biotecnologia e a outra lista tríplice para a condição de especialista suplente em agricultura familiar. Organizações da sociedade civil podem indicar os especialistas, a decisão final será da ministra MAPA.  ",Regulação,,,
2020,Julho,6,14/08/2020,Ciência,"Dispõe sobre o serviço de retransmissão de rádio na Amazônia Legal, ancilar ao serviço de radiodifusão sonora em frequência modulada.",Portaria,"Portaria nº 275/SEI-MC, de 13 de AGOSTO de 2020","Regulamenta o serviço de retransmissão de rádio, de emissoras cuja finalidade não é gerar, mas retransmitir conteúdos.Em junho, o governo editou decreto alterando o Regulamento dos Serviços de Radiodifusão, nome técnico para os canais de rádio e TV em suas diferentes modalidades. A alteração da norma flexibilizou exigências e facilitou as condições para a obtenção de outorgas",Regulação,,,
2020,Julho,3,14/08/2020,Energia,"Altera o percentual de mistura obrigatória do biodiesel ao diesel A, no período entre os dias 01 de setembro e 31 de outubro de 2020.",Resolução,"RESOLUÇÃO nº 824, de 13 de AGOSTO de 2020","Fica autorizada a redução do percentual de mistura mínima obrigatória do biodiesel ao diesel A de doze por cento para dez por cento, no período entre os dias 01 de setembro e 31 de outubro de 2020, de modo a garantir o abastecimento interno de diesel B.dado a justificativa de queda no setor produtivo da matéria do biodiesel.",Flexibilização,,,
2020,Julho,3,14/08/2020,Pesca,Estabelece procedimentos de habilitação para assinatura dos contratos de cessão de uso de águas de domínio da União para fins de aquicultura,Instrução Normativa,"INSTRUÇÃO NORMATIVA SAP/MAPA nº 19, de 13 de AGOSTO de 2020","Estabelece procedimentos de habilitação para assinatura dos contratos de cessão de uso de águas de domínio da União para fins de aquicultura.. A cessão de uso será onerosa e celebrada com o requerente que tiver projeto aprovado perante esta Secretaria de Aquicultura e Pesca e aos demais órgãos envolvidos no âmbito da regularização aquícola, flexibilizando o processo que não será mais realziado por editais de licitação do governo, apenas por aprovação dos projetos pela SAP.",Flexibilização,,,
2020,Julho,15,13/08/2020,Agricultura,"Dispõe sobre a classificação do nível de risco das atividades econômicas sujeitas a atos públicos de liberação pela Comissão Técnica Nacional de Biossegurança - CTNBio, para os fins da Lei nº 13.874, de 20 de setembro de 2019, regulamentada pelo Decreto nº 10.178, de 18 de dezembro de 2019.",Portaria,"RESOLUÇÃO NORMATIVA nº 28, de 10 de AGOSTO de 2020",Estabelece o nível de risco das atividades economicas condicioadas à liberação da CNTBIO.A resolução se aplica a GMO e sesus derivados e classifica em 3 níveis de risco.,Regulação,,,
2020,Julho,15,13/08/2020,Biodiversidade,Aprova o Plano de Manejo da Floresta Nacional do Bom Futuro/RO (Processo nº 02070.006371/2018-34),Portaria,"Portaria nº 852, de 10 de AGOSTO de 2020","Aprovar o Plano de Manejo da Floresta Nacional do Bom Futuro, localizada estado de Rondônia, constante no processo n.º 02070.006371/2018-34 e torna disponível o texto completo do Plano de Manejo da Floresta Nacional do Bom Futuro, impresso e em meio digital, na sede da Unidade de Conservação e no site do Instituto Chico Mendes de Conservação da Biodiversidade.",Regulação,,,
2020,Julho,13,13/08/2020,Meio Ambiente,"Dispõe sobre os procedimentos relativos à apuração disciplinar de que trata a Lei nº 8.112, de 11 de dezembro de 1990 e estabelece procedimentos e competências para os fins da atividade correcional e disciplinar no âmbito do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - IBAMA",Portaria,"Portaria nº 1.876, de 11 de AGOSTO de 2020","LEI nº 8.112, de 11 de DEZEMBRO de 1990 - Dispõe sobre o regime jurídico dos servidores públicos civis da União, das autarquias e das fundações públicas federais",Neutro,,,
2020,Julho,10,12/08/2020,Biodiversidade,"Aprova o texto do Protocolo de Nagoia sobre Acesso a Recursos Genéticos e Repartição Justa e Equitativa dos Benefícios Derivados de sua Utilização à Convenção sobre Diversidade Biológica, concluído durante a 10ª Reunião da Conferência das Partes na Convenção, realizada em outubro de 2010 (COP-10), e assinado pelo Brasil no dia 2 de fevereiro de 2011, em Nova York",Decreto Leg.,"DECRETO LEGISLATIVO nº 136, de 2020",O protocolo foi aprovado pelo senado em 06/08/2020 e aguarda sanção presidencial.,Regulação,,,
2020,Julho,17,12/08/2020,Institucional,Aprova a Estrutura Regimental e o Quadro Demonstrativo dos Cargos em Comissão e das Funções de Confiança do Ministério do Meio Ambiente e remaneja e transforma cargos em comissão e funções de confiança,Decreto,"DECRETO nº 10.455, de 11 de AGOSTO de 2020","Aprova nova estrutura regimental do MMA e revoga o Decreto nº 9.672, de 2 de janeiro de 2019, remaneja cargos de comissão e função de confiança entre Ministério do Meio Ambiente para a Secretaria de Gestão da Secretaria Especial de Desburocratização, Gestão e Governo Digital do Ministério da Economia e exonera automaticamente que não se enquandra na nova estrutura regimental. Criou o departamento de concessões, dentro da secretaria de áreas protegidas, com potencial sobreposição com o ICMBIO. Redistribuiu os departamentos da Secretaria de Biodiversidade em 3 secretarias diferentes. Inseriu o nome Clima na Secretaria de Relações Internacionais, sem maiores efeitos, dado que há uma política nacional/doméstica para tratamento da matéria, sem órgão com atribuição correspondente a sua implementação existente no momento. ",Reforma institucional,,,
2020,Julho,16,12/08/2020,Biodiversidade,"Altera a Resolução Normativa CTNBio nº 22, de 31 de julho de 2019",Resolução,"RESOLUÇÃO NORMATIVA nº 27, de 11 de AGOSTO de 2020",Estabelece o nível de risco das atividades econômicas sujeitas a atos públicos de liberação pela Comissão Técnica Nacional de Biossegurança - CTNBio.,Neutro,,,
2020,Julho,15,12/08/2020,Meio Ambiente,"Estabelece, em caráter excepcional e temporário, nos casos de licenciamento ambiental, a possibilidade de realização de audiência pública de forma remota, por meio da Rede Mundial de Computadores, durante o período da pandemia do Novo Coronavírus (COVID-19).",Resolução,"RESOLUÇÃO nº 494, de 11 de AGOSTO de 2020","Fica mantida a audiência pública remota no CONAMA, afim de discutIr questões de RIMA entre outras dúvidas.",Neutro,,,
2020,Julho,22,11/08/2020,Águas,"Altera o Decreto nº 10.117, de 19 de novembro de 2019, que dispõe sobre a qualificação de projetos para ampliação da capacidade de recuperação energética de resíduos sólidos urbanos no âmbito do Programa de Parcerias de Investimentos da Presidência da República.",Decreto,"DECRETO nº 10.453, de 10 de AGOSTO de 2020","Altera a composição do comitê interministerial que passa a ser composto por dois membros do Ministério da Economia, por meio da Secretaria Especial do Programa de Parcerias de Investimentos, que o coordenará;II - dois do Ministério do Meio Ambiente; III - dois do Ministério do Desenvolvimento Regional;IV - dois do Ministério de Minas e Energia; eV - dois do Ministério da Ciência, Tecnologia e Inovações",Regulação,,,
2020,Julho,22,11/08/2020,Terras,Institui o Comitê Gestor do Projeto de Cooperação Brasil-Alemanha para Regularização Ambiental de Imóveis Rurais na Amazônia e em Áreas de Transição para o Cerrado.,Decreto,"DECRETO nº 10.451, de 10 de AGOSTO de 2020","Oficializa o comitê que já havia se reuniado em Julho para aparesentação do Plano Anual de Contratações e Aquisições do Projeto, cabe ao comitê realizar, em conjunto com o Serviço Florestal Brasileiro, a Caixa Econômica Federal e o Banco Kreditanstalt für Wiederaufbau - KfW, a revisão de meio-termo da implementação das operações realizadas no âmbito do projeto",Regulação,,,
2020,Julho,22,11/08/2020,Amazônia,"Altera o Decreto nº 10.239, de 11 de fevereiro de 2020, que dispõe sobre o Conselho Nacional da Amazônia Legal.",Decreto,DECRETO nº 10.450 de 10 de AGOSTO de 2020,"Revoga o Decreto de 8 de novembro de 2002, e passa a incluír a Comissão Nacional da Organização do Tratado de Cooperação Amazônica (OTCA) no Conselho Nacional da Amazônia Legal, além alterar o Decreto nº 10.239, de 11 de fevereiro de 2020, que dispõe sobre o Conselho Nacional da Amazônia Legal.",Reforma institucional,,,
2020,Julho,22,10/08/2020,Biodiversidade,Alterar o Plano de Manejo da Estação Ecológica Tupinambás e Refúgio de Vida Silvestre do Arquipélago de Alcatrazes. (Processo 02126.012834/2016-42),Portaria,"Portaria nº 833, de 6 de AGOSTO de 2020","No polígono pré-definido como zona de amortecimento no decreto de criação do Refúgio de Alcatrazes, com as inserções posteriores conforme o item 6.2.5.3 deste documento, são proibidas atividades recreativas, pesca, caça submarina, mergulho e fundeio, sendo esta área destinada exclusivamente à realização de exercícios militares pela Marinha do Brasil, bem como o alinhamento e aprestamento dos seus sistemas de armas",Regulação,,,
2020,Julho,21,10/08/2020,Biodiversidade,"Aprova o Plano de Manejo da Área de Proteção Ambiental Delta do Parnaíba, nos Estados do Ceará, Piauí e Maranhão (Processo N. 02070.012884/2017-01)",Portaria,"Portaria nº 827, de 5 de AGOSTO de 2020","O Plano de Manejo da Área de Proteção Ambiental Delta do Parnaíba foi aprovado pelo Comitê Gestor do ICMBio, conforme estabelecido pela Portaria n° 298, de 26 de junho de 2019.",Neutro,,,
2020,Julho,21,10/08/2020,Biodiversidade,Aprova o Plano de Manejo da Floresta Nacional de Mulata (Processo 02121.000632/2019-41),Portaria,"Portaria nº 832, de 6 de AGOSTO de 2020","Aprova o Plano de Manejo da Floresta Nacional de Mulata, localizada no estado do Pará, constante no processo n° 02121.000632/2019-41.",Neutro,,,
2020,Julho,23,10/08/2020,Biodiversidade,"Autoriza, nos termos da justificativa anexa a esta Portaria, a concessão florestal, cujo objeto é a prática do manejo florestal sustentável, na Floresta Nacional do Amapá.",Portaria,"Portaria nº 257, de 5 de AGOSTO de 2020","Conforme previsto na Lei 11.284, de 2 de março de 2006 a FLONA atende os requisitos de floresta pública apta para concessão, o plano de manejo foi aprovado em 2014 e o Plano Anual de Outorga Florestal (Paof) de 2020, aprovado pela Portaria nº 465, de 30 de julho de 2019, publicada no Diário Oficial da União do dia 1º de agosto de2019, edição nº 147,seção 1, pág. 74, lista a Floresta Nacional do Amapá entre as Florestas Públicas Federais passíveis de submissão ao processo de concessão florestal",Neutro,,,
2020,Abril,1,10/08/2020,Agricultura,Isenção de plano de monitoramento pós-liberação comercial/MONSANTO,Parecer ,EXTRATO de PARECER TÉCNICO nº 7.023/2020,"Conclui pelo DEFERIMENTO do pedido de isenção de plano de monitoramento pós-liberação comercial do milho geneticamente modificado resistente a insetos e tolerante ao glifosato MON 87411. A possibilidade desse tipo de isenção está posta a partir da Resolução Normativa CTNBio nº 9, de 02.12.2011 e  flexibilizada  pela RESOLUÇÃO NORMATIVA nº 24, de 7 de JANEIRO de 2020. Tem sido frequentemente solicitada e deferida. EXEMPLOS:  EXTRATO de PARECER TÉCNICO nº 6.064/2018  EXTRATO de PARECER TÉCNICO nº 5.710/2017 EXTRATO de PARECER TÉCNICO nº 6.826/2020",Flexibilização,,,
2020,Abril,4,10/08/2020,Biodiversidade,"Dispõe sobre a qualificação das unidades de conservação Parque Nacional de Brasília, localizado no Distrito Federal, e Parque Nacional de São Joaquim, localizado no Estado de Santa Catarina, no âmbito do Programa de Parcerias de Investimentos da Presidência da República e a sua inclusão no Programa Nacional de Desestatização.",Decreto,"DECRETO nº 10.447, de 7 de AGOSTO de 2020","Inclui as reservas no programa nacional de desestatização (PND) para fins de concessão da prestação dos serviços públicos de apoio à visitação, à conservação, à proteção e à gestão das unidades. ",Desestatização,,,
2020,Abril,6,07/08/2020,Meio Ambiente,Aprova o Regimento Interno do Conselho Deliberativo do Fundo Nacional do Meio Ambiente.,Portaria,"Portaria nº 353, de 6 de AGOSTO de 2020","Fica aprovado o Regimento Interno do Conselho Deliberativo do Fundo Nacional do Meio Ambiente, na forma do Anexo a esta Portaria. Fica revogada a Portaria nº 295, de 3 de agosto de 2011.",Regulação,,,
2020,Abril,9,06/08/2020,Florestas,Reconhece situação de emergência em municípios do Governo do Estado do Mato Grosso do Sul/MS.,Portaria,"Portaria nº 2.127, de 5 de AGOSTO de 2020","Reconhece situação de emergência em municípios do Governo do Estado do Mato Grosso do Sul/MS em decorrência dos incêndios floretais COBRADE: 1.4.1.3.1, nos municipíos de Corumbá e Ladário. Responde ao aumento do destamento e das queimadas no periódo, bem como à pressão doméstica e internacional para o controle dos mesmos. ",Resposta,,,
2020,Abril,30,06/08/2020,Energia,"Estabelecer diretrizes específicas para a atuação da Centrais Elétricas do Norte do Brasil S.A. - Eletronorte, como Agente Executor do Programa Nacional de Universalização do Acesso e Uso da Energia Elétrica na Amazônia Legal - Mais Luz para a Amazônia, no Estado do Amapá",Portaria,"Portaria nº 302, de 5 de AGOSTO de 2020","A Eletronorte fica autorizada a exercer as funções de Agente Executor do Programa Mais Luz para a Amazônia, no Estado do Amapá.",Regulação,,,
2020,Maio,28,06/08/2020,Marinho,Aprova o X Plano Setorial para os Recursos do Mar (X PSRM),Resolução,"RESOLUÇÃO nº 1, de 30 de JULHO de 2020","Aprova o X Plano Setorial para os Recursos do Mar (X PSRM); e submeter o X PSRM à Presidência da República, por intermédio do Ministério da Defesa. O plano não está anexado na resolução nem foi divulgado pela Marinha. ",Regulação,,,
2020,Maio,6,06/08/2020,Antártica,"Designa os órgãos para comporem o Grupo de Assessoramento (GA), designa os órgãos para comporem o Grupo de Operações (GO), designa os órgãos para comporem o Grupo de Avaliação Ambiental (GAAm), e delega competência ao Secretário da CIRM para nomear os representantes dos membros dos GA, GO e GAAm",Resolução,"RESOLUÇÃO nº 15, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Maio,13,06/08/2020,Antártica,"Aprova a criação do Grupo Técnico (GT) POLANTAR, designar os órgãos para comporem o GT POLANTAR, e delega competência ao Secretário da CIRM para nomear os representantes dos membros do GT",Resolução,"RESOLUÇÃO nº 16, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Maio,13,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""PEM"" e suas competências, designa os órgãos para comporem o Comitê Executivo ""PEM"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""PEMA",Resolução,"RESOLUÇÃO nº 10, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Maio,11,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""PRO AMAZÔNIA AZUL"" e suas competências, designa os seguintes órgãos para comporem o Comitê Executivo ""PRO AMAZÔNIA AZUL"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""PRO AMAZÔNIA AZUL""",Resolução,"RESOLUÇÃO nº 11, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Maio,11,06/08/2020,Marinho,"Aprova a criação do Grupo Técnico ""Gerenciamento da Amazônia Azul - SisGAAz"", designa os órgãos para comporem o Grupo Técnico para o SisGAAz, e delega competência ao Secretário da CIRM para nomear os representantes dos membros do GT",Resolução,"RESOLUÇÃO nº 12, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Maio,28,06/08/2020,Marinho,"Aprova a criação do Grupo Técnico ""Objetivo de Desenvolvimento Sustentável 14 - ODS 14"", designa os órgãos para comporem o Grupo Técnico ""ODS 14"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do GT",Resolução,"RESOLUÇÃO nº 13, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Maio,18,06/08/2020,Marinho,"Aprova a criação do Grupo Técnico ""PIB do Mar"" (GT PIB do MAR), designa os órgãos para comporem o Grupo Técnico do PIB do Mar (GT PIB do Mar), e delega competência ao Secretário da CIRM para nomear os representantes dos membros do GT",Resolução,"RESOLUÇÃO nº 14, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados. ",Recuo,,,
2020,Maio,26,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""PROILHAS"", e suas competências, aprova a criação do Subcomitê Executivo ""PROARQUIPÉLAGO"", aprova a criação do Subcomitê Executivo ""PROTRINDADE"", designa os órgãos para comporem o Comitê Executivo ""PROILHAS"" e os seus respectivos Subcomitês Executivos, e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""PROILHAS"" e dos Subcomitês Executivos ""PROARQUIPÉLAGO"" e ""PROTRINDADE""",Resolução,"RESOLUÇÃO nº 2, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Junho,16,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""REVIMAR"" e suas competências, designa os órgãos para comporem o Comitê Executivo ""REVIMAR"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""REVIMAR""",Resolução,"RESOLUÇÃO nº 3, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Junho,2,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""BIOTECMARINHA"", e suas competências, designa os órgãos para comporem o Comitê Executivo ""BIOTECMARINHA"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""BIOTECMARINHA",Resolução,"RESOLUÇÃO nº 5, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Junho,25,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""REMPLAC"" e suas competências, designa os seguintes órgãos para comporem o Comitê Executivo ""REMPLAC"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""REMPLAC""",Resolução,"RESOLUÇÃO nº 6, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Julho,21,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""PROAREA"" e suas competências, designa os seguintes órgãos para comporem o Comitê Executivo, designa os órgãos para comporem o Comitê Executivo ""PROAREA"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""PROAREA""",Resolução,"RESOLUÇÃO nº 7, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
2020,Julho,21,06/08/2020,Marinho,"Aprova a criação do Comitê Executivo ""GOOS-Brasil""e suas competências, designa os órgãos para comporem o Comitê Executivo ""GOOS-Brasil"", e delega competência ao Secretário da CIRM para nomear os representantes dos membros do Comitê Executivo ""GOOS-Brasil""",Resolução,"RESOLUÇÃO nº 8, de 30 de JULHO de 2020","Reestrutura o comitê extinguido pelo DECRETO nº 9.759, de 11 de ABRIL de 2019 que estabeleceu novas diretrizes, regras e limitações para colegiados da administração pública federal, entra elas a condição de que apenas agentes públicos da administração pública federal podem compor os colegiados.",Recuo,,,
